fecha_consulta,tipo_transporte,fecha_salida,origen_codigo,origen_nombre,destino_codigo,destino_nombre,empresa_aerolinea,codigo_empresa,numero_vuelo_bus,fecha_hora_salida,fecha_hora_llegada,categoria_cabina,detalles_vehiculo,escalas_duracion,es_escala,numero_escalas,precio_bob,precio_max_bob,precio_minimo_bob
2026-08-05 10:06:04,BUS,2026-08-05,ORURO,ORURO,COCHABAMBA,COCHABAMBA,TRANS COPACABANA S.A.,110,146,2026-08-05 16:00,2026-08-05 21:00,CAMA,CAMA TV 43,5h 0m,,,100.0,100.0,70.0
2026-08-05 10:06:04,BUS,2026-08-05,ORURO,ORURO,LA PAZ,LA PAZ,NASER,183,5318 APB,2026-08-05 16:00,2026-08-05 19:30,SEMI CAMA,SEMI CAMA LEITO 60 II,3h 30m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-05,ORURO,ORURO,COCHABAMBA,COCHABAMBA,TRANS COPACABANA S.A.,110,114,2026-08-05 16:00,2026-08-05 21:00,CAMA,CAMA DD - PISO  43,Directo (5h 0m),False,0,100.0,100.0,90.0
2026-08-05 12:01:16,BUS,2026-08-05,ORURO,ORURO,LA PAZ,LA PAZ,NASER,183,5318 APB,2026-08-05 16:00,2026-08-05 19:30,SEMI CAMA,SEMI CAMA LEITO 60 II,Directo (3h 30m),False,0,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-05,ORURO,ORURO,SANTA CRUZ,SANTA CRUZ,NASER,183,6022RSX,2026-08-05 16:30,2026-08-06 02:30,CAMA,CAMA LEITO 43,10h 0m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-05,ORURO,ORURO,SANTA CRUZ,SANTA CRUZ,NASER,183,6022RSX,2026-08-05 16:30,2026-08-06 02:30,CAMA,CAMA LEITO 43,Directo (10h 0m),False,0,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-05,ORURO,ORURO,COCHABAMBA,COCHABAMBA,NASER,183,6022 PZP,2026-08-05 17:00,2026-08-05 22:00,CAMA,CAMA LEITO 46,5h 0m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-05,ORURO,ORURO,COCHABAMBA,COCHABAMBA,NASER,183,6022 PZP,2026-08-05 17:00,2026-08-05 22:00,CAMA,CAMA LEITO 46,Directo (5h 0m),False,0,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-05,ORURO,ORURO,SANTA CRUZ,SANTA CRUZ,TRANS COPACABANA S.A.,110,175,2026-08-05 17:30,2026-08-06 08:30,CAMA,CAMA TV 43,15h 0m,,,261.0,300.0,250.0
2026-08-05 10:06:04,BUS,2026-08-05,ORURO,ORURO,COCHABAMBA,COCHABAMBA,TRANS COPACABANA S.A.,110,114,2026-08-05 19:00,2026-08-06 00:00,CAMA,CAMA DD - PISO  43,5h 0m,,,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-05,ORURO,ORURO,SANTA CRUZ,SANTA CRUZ,NASER,183,6449 LRS,2026-08-05 19:00,2026-08-06 05:00,CAMA,CAMA LEITO 43,10h 0m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-05,ORURO,ORURO,SANTA CRUZ,SANTA CRUZ,NASER,183,6449 LRS,2026-08-05 19:00,2026-08-06 05:00,CAMA,CAMA LEITO 43,Directo (10h 0m),False,0,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-05,ORURO,ORURO,SUCRE,SUCRE,BUSTILLO,127,2130KDP,2026-08-05 20:00,2026-08-06 06:08,CAMA,LEITO JMJ,10h 8m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-05,ORURO,ORURO,SUCRE,SUCRE,BUSTILLO,127,2130KDP,2026-08-05 20:00,2026-08-06 06:08,CAMA,LEITO JMJ,Directo (10h 8m),False,0,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-05,ORURO,ORURO,SUCRE,SUCRE,ANDES BUS,117,TPA,2026-08-05 21:00,2026-08-06 05:30,CAMA,3100TPA,8h 30m,,,120.0,130.0,80.0
2026-08-05 12:01:16,BUS,2026-08-05,ORURO,ORURO,SUCRE,SUCRE,ANDES BUS,117,TPA,2026-08-05 21:00,2026-08-06 05:30,CAMA,3100TPA,Directo (8h 30m),False,0,120.0,150.0,90.0
2026-08-05 10:06:04,BUS,2026-08-05,ORURO,ORURO,SUCRE,SUCRE,SAN MIGUEL,124,3115UXD,2026-08-05 22:30,2026-08-06 07:30,CAMA,3115 UXD,9h 0m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-05,ORURO,ORURO,SUCRE,SUCRE,SAN MIGUEL,124,3115UXD,2026-08-05 22:30,2026-08-06 07:30,CAMA,3115 UXD,Directo (9h 0m),False,0,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-05,ORURO,ORURO,SUCRE,SUCRE,SAN MIGUEL,124,4677SDF,2026-08-05 22:32,2026-08-06 07:32,CAMA,4677 SDF,9h 0m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-05,ORURO,ORURO,SUCRE,SUCRE,SAN MIGUEL,124,4677SDF,2026-08-05 22:32,2026-08-06 07:32,CAMA,4677 SDF,Directo (9h 0m),False,0,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-05,ORURO,ORURO,POTOSI,POTOSI,SAN MIGUEL,124,2518 TLR,2026-08-05 23:00,2026-08-06 05:00,CAMA,2518-TLR,6h 0m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-05,ORURO,ORURO,POTOSI,POTOSI,SAN MIGUEL,124,2518 TLR,2026-08-05 23:00,2026-08-06 05:00,CAMA,2518-TLR,Directo (6h 0m),False,0,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-05,POTOSI,POTOSI,LLALLAGUA,LLALLAGUA,BUSTILLO,127,3018CKC,2026-08-05 20:30,2026-08-06 02:00,CAMA,LEITO 40 DF,5h 30m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-05,POTOSI,POTOSI,LA PAZ,LA PAZ,EL DORADO,103,ZGS,2026-08-05 20:30,2026-08-06 06:30,CAMA,CAMA 3F 43 SCANIA 2013,Directo (10h 0m),False,0,220.0,220.0,200.0
2026-08-05 12:01:16,BUS,2026-08-05,POTOSI,POTOSI,LLALLAGUA,LLALLAGUA,BUSTILLO,127,3018CKC,2026-08-05 20:30,2026-08-06 02:00,CAMA,LEITO 40 DF,Directo (5h 30m),False,0,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-05,POTOSI,POTOSI,COCHABAMBA,COCHABAMBA,TRANS COPACABANA S.A.,110,136,2026-08-05 21:00,2026-08-06 07:00,CAMA,CAMA DD 43,Directo (10h 0m),False,0,250.0,250.0,250.0
2026-08-05 10:06:04,BUS,2026-08-05,POTOSI,POTOSI,COCHABAMBA,COCHABAMBA,TRANS COPACABANA S.A.,110,137,2026-08-05 21:30,2026-08-06 07:30,CAMA,CAMA TV 43,10h 0m,,,250.0,250.0,200.0
2026-08-05 12:01:16,BUS,2026-08-05,POTOSI,POTOSI,COCHABAMBA,COCHABAMBA,TRANS COPACABANA S.A.,110,137,2026-08-05 21:30,2026-08-06 07:30,CAMA,CAMA TV 43,Directo (10h 0m),False,0,250.0,250.0,200.0
2026-08-05 10:06:04,BUS,2026-08-05,POTOSI,POTOSI,LA PAZ,LA PAZ,TRANS COPACABANA S.A.,110,154,2026-08-05 22:00,2026-08-06 07:00,CAMA,CAMA TV 43,9h 0m,,,250.0,250.0,200.0
2026-08-05 10:06:04,BUS,2026-08-05,POTOSI,POTOSI,ORURO,ORURO,SAN MIGUEL,124,3784ZED,2026-08-05 23:00,2026-08-06 05:00,CAMA,BUS CAMA / LEITO 3 FILAS 40,6h 0m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-05,POTOSI,POTOSI,ORURO,ORURO,SAN MIGUEL,124,3784ZED,2026-08-05 23:00,2026-08-06 05:00,CAMA,BUS CAMA / LEITO 3 FILAS 40,Directo (6h 0m),False,0,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-05,SANTA CRUZ,SANTA CRUZ,LA PAZ,LA PAZ,EL DORADO,103,EBN,2026-08-05 11:30,2026-08-06 04:30,CAMA,CAMA 3F 46 VOLVO 2019,17h 0m,,,365.0,370.0,310.0
2026-08-05 10:06:04,BUS,2026-08-05,SANTA CRUZ,SANTA CRUZ,LA PAZ,LA PAZ,BOLIVIA,113,CKR,2026-08-05 11:30,2026-08-06 04:30,CAMA,CAMA 3F 43 SCANIA 2019,17h 0m,,,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-05,SANTA CRUZ,SANTA CRUZ,LA PAZ,LA PAZ,TRANS COPACABANA S.A.,110,183,2026-08-05 14:00,2026-08-06 07:00,CAMA,CAMA TV 43,17h 0m,,,350.0,350.0,308.0
2026-08-05 10:06:04,BUS,2026-08-05,SANTA CRUZ,SANTA CRUZ,ORURO,ORURO,NASER,183,6231NSE,2026-08-05 14:30,2026-08-06 03:30,CAMA,CAMA LEITO 43,13h 0m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-05,SANTA CRUZ,SANTA CRUZ,ORURO,ORURO,NASER,183,6231NSE,2026-08-05 14:30,2026-08-06 03:30,CAMA,CAMA LEITO 43,Directo (13h 0m),False,0,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-05,SANTA CRUZ,SANTA CRUZ,LA PAZ,LA PAZ,TRANS COPACABANA S.A.,110,155,2026-08-05 16:30,2026-08-06 09:30,CAMA,CAMA TV 43,17h 0m,,,350.0,350.0,308.0
2026-08-05 12:01:16,BUS,2026-08-05,SANTA CRUZ,SANTA CRUZ,LA PAZ,LA PAZ,TRANS COPACABANA S.A.,110,161,2026-08-05 16:30,2026-08-06 09:30,CAMA,CAMA TV 43,Directo (17h 0m),False,0,350.0,350.0,308.0
2026-08-05 10:06:04,BUS,2026-08-05,SANTA CRUZ,SANTA CRUZ,ORURO,ORURO,NASER,183,6231NYU,2026-08-05 17:00,2026-08-06 06:00,CAMA,CAMA LEITO 43,13h 0m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-05,SANTA CRUZ,SANTA CRUZ,ORURO,ORURO,NASER,183,6231NYU,2026-08-05 17:00,2026-08-06 06:00,CAMA,CAMA LEITO 43,Directo (13h 0m),False,0,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-05,SANTA CRUZ,SANTA CRUZ,COCHABAMBA,COCHABAMBA,RENACER,105,59,2026-08-05 17:30,2026-08-06 03:30,CAMA,CAMA 3 FILAS 5,10h 0m,,,230.0,250.0,100.0
2026-08-05 10:06:04,BUS,2026-08-05,SANTA CRUZ,SANTA CRUZ,LA PAZ,LA PAZ,TRANS COPACABANA S.A.,110,155,2026-08-05 17:30,2026-08-06 10:30,CAMA,CAMA TV 43,17h 0m,,,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-05,SANTA CRUZ,SANTA CRUZ,ORURO,ORURO,TRANS COPACABANA S.A.,110,162,2026-08-05 17:30,2026-08-06 08:30,CAMA,CAMA TV 43,15h 0m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-05,SANTA CRUZ,SANTA CRUZ,COCHABAMBA,COCHABAMBA,RENACER,105,59,2026-08-05 17:30,2026-08-06 03:30,CAMA,CAMA 3 FILAS 5,Directo (10h 0m),False,0,230.0,250.0,100.0
2026-08-05 12:01:16,BUS,2026-08-05,SANTA CRUZ,SANTA CRUZ,LA PAZ,LA PAZ,TRANS COPACABANA S.A.,110,155,2026-08-05 17:30,2026-08-06 10:30,CAMA,CAMA TV 43,Directo (17h 0m),False,0,350.0,350.0,308.0
2026-08-05 12:01:16,BUS,2026-08-05,SANTA CRUZ,SANTA CRUZ,ORURO,ORURO,TRANS COPACABANA S.A.,110,176,2026-08-05 17:30,2026-08-06 08:30,CAMA,CAMA TV 43,Directo (15h 0m),False,0,330.0,330.0,300.0
2026-08-05 10:06:04,BUS,2026-08-05,SANTA CRUZ,SANTA CRUZ,TRINIDAD,TRINIDAD,RENACER,105,41,2026-08-05 18:00,2026-08-06 06:00,CAMA,CAMA 3 FILAS 5,12h 0m,,,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-05,SANTA CRUZ,SANTA CRUZ,ORURO,ORURO,NASER,183,6449 LPN,2026-08-05 19:00,2026-08-06 08:00,SUITE,SUITE CAMA 32,13h 0m,,,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-05,SANTA CRUZ,SANTA CRUZ,SUCRE,SUCRE,AMERICA,182,1878 IXR,2026-08-05 19:00,2026-08-06 06:30,CAMA,LEITO 43 JHON JAIRO,11h 30m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-05,SANTA CRUZ,SANTA CRUZ,ORURO,ORURO,NASER,183,6449 LPN,2026-08-05 19:00,2026-08-06 08:00,SUITE,SUITE CAMA 32,Directo (13h 0m),False,0,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-05,SANTA CRUZ,SANTA CRUZ,SUCRE,SUCRE,AMERICA,182,1878 IXR,2026-08-05 19:00,2026-08-06 06:30,CAMA,LEITO 43 JHON JAIRO,Directo (11h 30m),False,0,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-05,SANTA CRUZ,SANTA CRUZ,COCHABAMBA,COCHABAMBA,RENACER,105,61,2026-08-05 19:15,2026-08-06 05:15,CAMA,CAMA 3 FILAS 1,10h 0m,,,240.0,250.0,180.0
2026-08-05 10:06:04,BUS,2026-08-05,SANTA CRUZ,SANTA CRUZ,LA PAZ,LA PAZ,EL DORADO,103,IYX,2026-08-05 19:30,2026-08-06 12:30,CAMA,CAMPREM3F46VOLVO2025,17h 0m,,,370.0,370.0,370.0
2026-08-05 10:06:04,BUS,2026-08-05,SANTA CRUZ,SANTA CRUZ,LA PAZ,LA PAZ,TRANS COPACABANA S.A.,110,155,2026-08-05 19:30,2026-08-06 12:30,CAMA,CAMA TV 43,17h 0m,,,350.0,350.0,308.0
2026-08-05 10:06:04,BUS,2026-08-05,SANTA CRUZ,SANTA CRUZ,SUCRE,SUCRE,TEQUILA,223,1410 CTP,2026-08-05 19:30,2026-08-06 06:30,CAMA,LEITO 43 ASIENTO,11h 0m,,,261.0,300.0,50.0
2026-08-05 12:01:16,BUS,2026-08-05,SANTA CRUZ,SANTA CRUZ,LA PAZ,LA PAZ,EL DORADO,103,IYX,2026-08-05 19:30,2026-08-06 12:30,CAMA,CAMPREM3F46VOLVO2025,Directo (17h 0m),False,0,370.0,370.0,370.0
2026-08-05 12:01:16,BUS,2026-08-05,SANTA CRUZ,SANTA CRUZ,LA PAZ,LA PAZ,TRANS COPACABANA S.A.,110,155,2026-08-05 19:30,2026-08-06 12:30,CAMA,CAMA TV 43,Directo (17h 0m),False,0,350.0,350.0,308.0
2026-08-05 12:01:16,BUS,2026-08-05,SANTA CRUZ,SANTA CRUZ,SUCRE,SUCRE,TEQUILA,223,1410 CTP,2026-08-05 19:30,2026-08-06 06:30,CAMA,LEITO 43 ASIENTO,Directo (11h 0m),False,0,292.0,300.0,50.0
2026-08-05 10:06:04,BUS,2026-08-05,SANTA CRUZ,SANTA CRUZ,COCHABAMBA,COCHABAMBA,TRANS COPACABANA S.A.,110,142,2026-08-05 20:00,2026-08-06 06:00,CAMA,CAMA TV 43,10h 0m,,,250.0,250.0,250.0
2026-08-05 10:06:04,BUS,2026-08-05,SANTA CRUZ,SANTA CRUZ,COCHABAMBA,COCHABAMBA,RENACER,105,110,2026-08-05 20:15,2026-08-06 06:15,CAMA,CAMA LEITO 43,10h 0m,,,230.0,250.0,100.0
2026-08-05 12:01:16,BUS,2026-08-05,SANTA CRUZ,SANTA CRUZ,COCHABAMBA,COCHABAMBA,RENACER,105,110,2026-08-05 20:15,2026-08-06 06:15,CAMA,CAMA LEITO 43,Directo (10h 0m),False,0,250.0,250.0,100.0
2026-08-05 10:06:04,BUS,2026-08-05,SANTA CRUZ,SANTA CRUZ,COCHABAMBA,COCHABAMBA,BOLIVIA,113,CKR,2026-08-05 20:30,2026-08-06 06:30,CAMA,CAMA 3F 43 SCANIA 2019,10h 0m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-05,SANTA CRUZ,SANTA CRUZ,COCHABAMBA,COCHABAMBA,BOLIVIA,113,CKR,2026-08-05 20:30,2026-08-06 06:30,CAMA,CAMA 3F 43 SCANIA 2019,Directo (10h 0m),False,0,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-05,SANTA CRUZ,SANTA CRUZ,TRINIDAD,TRINIDAD,RENACER,105,41,2026-08-05 20:30,2026-08-06 08:30,CAMA,CAMA 3 FILAS 5,Directo (12h 0m),False,0,188.0,200.0,100.0
2026-08-05 12:01:16,BUS,2026-08-05,SANTA CRUZ,SANTA CRUZ,TRINIDAD,TRINIDAD,AMERICA,182,4013 FBE,2026-08-05 20:30,2026-08-06 05:30,CAMA,LEITO 40,Directo (9h 0m),False,0,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-05,SANTA CRUZ,SANTA CRUZ,YACUIBA,YACUIBA,AMERICA,182,2930 GEX,2026-08-05 20:30,2026-08-06 06:30,CAMA,LEITO CAMA 40,Directo (10h 0m),False,0,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-05,SANTA CRUZ,SANTA CRUZ,PUERTO QUIJARRO,PUERTO QUIJARRO,HURACAN,185,4200,2026-08-05 21:00,2026-08-06 07:30,CAMA,LEITO PREMIUM 46,10h 30m,,,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-05,SANTA CRUZ,SANTA CRUZ,SAN IGNACIO DE VELASCO,SAN IGNACIO DE VELASCO,JENECHERU,186,2140,2026-08-05 21:00,2026-08-06 04:30,SEMI CAMA,SUITE CAMA 32,7h 30m,,,160.0,300.0,100.0
2026-08-05 10:06:04,BUS,2026-08-05,SANTA CRUZ,SANTA CRUZ,YACUIBA,YACUIBA,RENACER,105,106,2026-08-05 21:00,2026-08-06 09:00,CAMA,CAMA LEITO 43,12h 0m,,,188.0,200.0,100.0
2026-08-05 10:06:04,BUS,2026-08-05,SANTA CRUZ,SANTA CRUZ,YACUIBA,YACUIBA,TRANS COPACABANA S.A.,110,129,2026-08-05 21:00,2026-08-06 06:00,CAMA,CAMA D - PISO 43,9h 0m,,,188.0,200.0,176.0
2026-08-05 10:06:04,BUS,2026-08-05,SANTA CRUZ,SANTA CRUZ,YACUIBA,YACUIBA,EL FRONTERIZOFD SRL,165,6330LFL,2026-08-05 21:00,2026-08-06 06:00,CAMA,LEITO 43,9h 0m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-05,SANTA CRUZ,SANTA CRUZ,COCHABAMBA,COCHABAMBA,TRANS COPACABANA S.A.,110,140,2026-08-05 21:00,2026-08-06 07:00,CAMA,CAMA TV 43,Directo (10h 0m),False,0,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-05,SANTA CRUZ,SANTA CRUZ,PUERTO QUIJARRO,PUERTO QUIJARRO,HURACAN,185,4200,2026-08-05 21:00,2026-08-06 07:30,CAMA,LEITO PREMIUM 46,Directo (10h 30m),False,0,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-05,SANTA CRUZ,SANTA CRUZ,SAN IGNACIO DE VELASCO,SAN IGNACIO DE VELASCO,JENECHERU,186,2140,2026-08-05 21:00,2026-08-06 04:30,SEMI CAMA,SUITE CAMA 32,Directo (7h 30m),False,0,260.0,300.0,100.0
2026-08-05 12:01:16,BUS,2026-08-05,SANTA CRUZ,SANTA CRUZ,YACUIBA,YACUIBA,TRANS COPACABANA S.A.,110,168,2026-08-05 21:00,2026-08-06 06:00,CAMA,CAMA TV 46,Directo (9h 0m),False,0,200.0,200.0,176.0
2026-08-05 12:01:16,BUS,2026-08-05,SANTA CRUZ,SANTA CRUZ,YACUIBA,YACUIBA,EL FRONTERIZOFD SRL,165,6330LFL,2026-08-05 21:00,2026-08-06 06:00,CAMA,LEITO 43,Directo (9h 0m),False,0,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-05,SANTA CRUZ,SANTA CRUZ,TRINIDAD,TRINIDAD,TRANS COPACABANA S.A.,110,154,2026-08-05 21:30,2026-08-06 06:30,CAMA,CAMA TV 43,9h 0m,,,200.0,200.0,188.0
2026-08-05 10:06:04,BUS,2026-08-05,SANTA CRUZ,SANTA CRUZ,TRINIDAD,TRINIDAD,RENACER,105,102,2026-08-05 21:30,2026-08-06 09:30,CAMA,CAMA LEITO 43,12h 0m,,,188.0,200.0,100.0
2026-08-05 10:06:04,BUS,2026-08-05,SANTA CRUZ,SANTA CRUZ,YACUIBA,YACUIBA,EL FRONTERIZOFD SRL,165,4840NZY,2026-08-05 21:30,2026-08-06 06:30,CAMA,SUIT LEITO,9h 0m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-05,SANTA CRUZ,SANTA CRUZ,COCHABAMBA,COCHABAMBA,TRANS COPACABANA S.A.,110,178,2026-08-05 21:30,2026-08-06 07:30,CAMA,CAMA TV 43,Directo (10h 0m),False,0,250.0,250.0,250.0
2026-08-05 12:01:16,BUS,2026-08-05,SANTA CRUZ,SANTA CRUZ,PUERTO QUIJARRO,PUERTO QUIJARRO,HURACAN,185,4400,2026-08-05 21:30,2026-08-06 08:00,CAMA,CAMA LEITO 43,Directo (10h 30m),False,0,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-05,SANTA CRUZ,SANTA CRUZ,TRINIDAD,TRINIDAD,TRANS COPACABANA S.A.,110,167,2026-08-05 21:30,2026-08-06 06:30,CAMA,CAMA TV 43,Directo (9h 0m),False,0,200.0,200.0,188.0
2026-08-05 12:01:16,BUS,2026-08-05,SANTA CRUZ,SANTA CRUZ,TRINIDAD,TRINIDAD,RENACER,105,102,2026-08-05 21:30,2026-08-06 09:30,CAMA,CAMA LEITO 43,Directo (12h 0m),False,0,188.0,200.0,100.0
2026-08-05 12:01:16,BUS,2026-08-05,SANTA CRUZ,SANTA CRUZ,YACUIBA,YACUIBA,EL FRONTERIZOFD SRL,165,4840NZY,2026-08-05 21:30,2026-08-06 06:30,CAMA,SUIT LEITO,Directo (9h 0m),False,0,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-05,SANTA CRUZ,SANTA CRUZ,YACUIBA,YACUIBA,EL FRONTERIZOFD SRL,165,4252DIB,2026-08-05 21:45,2026-08-06 06:45,CAMA,LEITO 43,9h 0m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-05,SANTA CRUZ,SANTA CRUZ,COCHABAMBA,COCHABAMBA,TRANS COPACABANA S.A.,110,186,2026-08-05 21:45,2026-08-06 07:45,CAMA,CAMA TV 43,Directo (10h 0m),False,0,250.0,250.0,250.0
2026-08-05 12:01:16,BUS,2026-08-05,SANTA CRUZ,SANTA CRUZ,YACUIBA,YACUIBA,EL FRONTERIZOFD SRL,165,4252DIB,2026-08-05 21:45,2026-08-06 06:45,CAMA,LEITO 43,Directo (9h 0m),False,0,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-05,SUCRE,SUCRE,SANTA CRUZ,SANTA CRUZ,AMERICA,182,1633BRP,2026-08-05 19:00,2026-08-06 06:30,CAMA,LEITO 39,Directo (11h 30m),False,0,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-05,SUCRE,SUCRE,LA PAZ,LA PAZ,TRANS COPACABANA S.A.,110,151,2026-08-05 19:30,2026-08-06 07:30,CAMA,CAMA TV 43,12h 0m,,,292.0,300.0,280.0
2026-08-05 10:06:04,BUS,2026-08-05,SUCRE,SUCRE,SANTA CRUZ,SANTA CRUZ,TEQUILA,223,1410 CTP,2026-08-05 19:30,2026-08-06 06:30,CAMA,LEITO 43 ASIENTO,11h 0m,,,300.0,300.0,50.0
2026-08-05 12:01:16,BUS,2026-08-05,SUCRE,SUCRE,LA PAZ,LA PAZ,TRANS COPACABANA S.A.,110,151,2026-08-05 19:30,2026-08-06 07:30,CAMA,CAMA TV 43,Directo (12h 0m),False,0,292.0,300.0,280.0
2026-08-05 12:01:16,BUS,2026-08-05,SUCRE,SUCRE,SANTA CRUZ,SANTA CRUZ,TEQUILA,223,1410 CTP,2026-08-05 19:30,2026-08-06 06:30,CAMA,LEITO 43 ASIENTO,Directo (11h 0m),False,0,230.0,300.0,50.0
2026-08-05 10:06:04,BUS,2026-08-05,SUCRE,SUCRE,LA PAZ,LA PAZ,TRANS COPACABANA S.A.,110,145,2026-08-05 19:35,2026-08-06 07:35,CAMA,CAMA TV 43,12h 0m,,,292.0,300.0,280.0
2026-08-05 12:01:16,BUS,2026-08-05,SUCRE,SUCRE,LA PAZ,LA PAZ,TRANS COPACABANA S.A.,110,145,2026-08-05 19:35,2026-08-06 07:35,CAMA,CAMA TV 43,Directo (12h 0m),False,0,292.0,300.0,280.0
2026-08-05 10:06:04,BUS,2026-08-05,SUCRE,SUCRE,LA PAZ,LA PAZ,EL DORADO,103,UYB,2026-08-05 20:00,2026-08-06 08:00,CAMA,CAMPREM3F46VOLVO2025,12h 0m,,,252.0,252.0,150.0
2026-08-05 10:06:04,BUS,2026-08-05,SUCRE,SUCRE,TARIJA,TARIJA,ANDES BUS,117,KSN,2026-08-05 20:00,2026-08-06 08:00,CAMA,5215KSN,12h 0m,,,230.0,250.0,100.0
2026-08-05 12:01:16,BUS,2026-08-05,SUCRE,SUCRE,LA PAZ,LA PAZ,EL DORADO,103,UYB,2026-08-05 20:00,2026-08-06 08:00,CAMA,CAMPREM3F46VOLVO2025,Directo (12h 0m),False,0,252.0,252.0,150.0
2026-08-05 10:06:04,BUS,2026-08-05,SUCRE,SUCRE,COCHABAMBA,COCHABAMBA,BUSTILLO,127,2145 FLU,2026-08-05 21:00,2026-08-06 05:30,CAMA,LEITO CA,8h 30m,,,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-05,SUCRE,SUCRE,ORURO,ORURO,BUSTILLO,127,2286 ZUY,2026-08-05 21:00,2026-08-06 07:08,CAMA,LEITO  43 OZ,10h 8m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-05,SUCRE,SUCRE,COCHABAMBA,COCHABAMBA,BUSTILLO,127,2145 FLU,2026-08-05 21:00,2026-08-06 05:30,CAMA,LEITO CA,Directo (8h 30m),False,0,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-05,SUCRE,SUCRE,ORURO,ORURO,BUSTILLO,127,2286 ZUY,2026-08-05 21:00,2026-08-06 07:08,CAMA,LEITO  43 OZ,Directo (10h 8m),False,0,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-05,SUCRE,SUCRE,COCHABAMBA,COCHABAMBA,TRANS COPACABANA S.A.,110,165,2026-08-05 21:05,2026-08-06 04:05,CAMA,CAMA TV 46,7h 0m,,,209.0,250.0,200.0
2026-08-05 12:01:16,BUS,2026-08-05,SUCRE,SUCRE,COCHABAMBA,COCHABAMBA,TRANS COPACABANA S.A.,110,165,2026-08-05 21:05,2026-08-06 04:05,CAMA,CAMA TV 46,Directo (7h 0m),False,0,209.0,250.0,200.0
2026-08-05 10:06:04,BUS,2026-08-05,SUCRE,SUCRE,ORURO,ORURO,SAN MIGUEL,124,455IYA,2026-08-05 21:30,2026-08-06 06:30,CAMA,4551 IYA,9h 0m,,,0.0,0.0,0.0
